https://www.CryptoDataDownload.com,,,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1590883200000,2020-05-31 0:00:00,BTC/USDT,9694.38,9698.00,9371.76,9446.43,219829.356,2096318341.55532,676486
1590796800000,2020-05-30 0:00:00,BTC/USDT,9422.11,9753.00,9326.01,9695.00,255234.058,2431044087.19118,691896
1590710400000,2020-05-29 0:00:00,BTC/USDT,9569.58,9598.00,9317.42,9422.26,238691.299,2255365978.23178,627717
1590624000000,2020-05-28 0:00:00,BTC/USDT,9197.32,9621.65,9110.97,9569.59,327412.374,3062477084.82549,801469
1590537600000,2020-05-27 0:00:00,BTC/USDT,8837.88,9230.00,8811.00,9197.32,272253.998,2466842797.45267,700725
1590451200000,2020-05-26 0:00:00,BTC/USDT,8895.66,9011.82,8693.18,8837.05,275619.158,2439508067.10614,736181
1590364800000,2020-05-25 0:00:00,BTC/USDT,8711.37,8977.00,8623.38,8895.65,302980.106,2667337683.37678,775095
1590278400000,2020-05-24 0:00:00,BTC/USDT,9176.32,9294.44,8674.00,8711.37,339643.378,3070856922.42420,872058
1590192000000,2020-05-23 0:00:00,BTC/USDT,9166.43,9300.00,9076.90,9176.41,201589.660,1852871137.72634,582528
1590105600000,2020-05-22 0:00:00,BTC/USDT,9060.00,9259.38,8920.00,9166.40,276008.073,2515865909.33410,772928
1590019200000,2020-05-21 0:00:00,BTC/USDT,9508.00,9573.00,8812.20,9060.00,461439.193,4241795752.85480,1286185
1589932800000,2020-05-20 0:00:00,BTC/USDT,9772.66,9838.00,9281.42,9508.11,334423.590,3218411345.98419,920679
1589846400000,2020-05-19 0:00:00,BTC/USDT,9731.11,9900.00,9462.00,9773.64,376313.845,3642878349.19720,1062705
1589760000000,2020-05-18 0:00:00,BTC/USDT,9677.31,9958.67,9450.00,9731.10,363732.370,3533354104.77906,1065425
1589673600000,2020-05-17 0:00:00,BTC/USDT,9374.99,9880.00,9317.16,9678.57,300859.340,2902728542.66065,973266
1589587200000,2020-05-16 0:00:00,BTC/USDT,9311.21,9585.00,9210.03,9374.99,287768.201,2705830761.58087,918028
1589500800000,2020-05-15 0:00:00,BTC/USDT,9787.62,9843.50,9100.00,9310.73,504107.096,4784027638.71762,1399261
1589414400000,2020-05-14 0:00:00,BTC/USDT,9305.91,9950.00,9250.66,9786.80,602528.438,5798873580.63930,1596856
1589328000000,2020-05-13 0:00:00,BTC/USDT,8808.71,9397.00,8790.04,9305.91,379719.000,3445913924.84949,1154539
1589241600000,2020-05-12 0:00:00,BTC/USDT,8560.73,8981.00,8520.43,8808.71,369716.041,3246499322.14054,1104068
1589155200000,2020-05-11 0:00:00,BTC/USDT,8723.23,9164.00,8151.12,8561.09,805164.964,7000184961.90937,2107410
1589068800000,2020-05-10 0:00:00,BTC/USDT,9550.25,9580.00,7940.00,8719.53,842909.031,7302630276.90636,2157408
1588982400000,2020-05-09 0:00:00,BTC/USDT,9809.63,9923.98,9528.23,9550.67,411941.957,3999406853.47510,1189983
1588896000000,2020-05-08 0:00:00,BTC/USDT,9994.74,10045.03,9726.00,9807.49,458034.211,4537481797.57234,1342120
1588809600000,2020-05-07 0:00:00,BTC/USDT,9148.29,10080.00,9022.00,9995.00,738920.219,7079465730.29004,2004469
1588723200000,2020-05-06 0:00:00,BTC/USDT,9022.76,9405.00,8916.01,9148.27,507753.800,4664860084.31144,1337479
1588636800000,2020-05-05 0:00:00,BTC/USDT,8873.99,9118.17,8766.12,9022.78,409920.130,3661156607.24140,1172631
1588550400000,2020-05-04 0:00:00,BTC/USDT,8899.99,8954.94,8526.00,8873.98,440135.307,3852426972.10020,1272135
1588464000000,2020-05-03 0:00:00,BTC/USDT,8975.18,9200.00,8727.24,8900.00,451322.713,4049513026.35921,1308158
1588377600000,2020-05-02 0:00:00,BTC/USDT,8830.52,9020.00,8755.01,8975.18,295769.728,2627710360.02383,893324
1588291200000,2020-05-01 0:00:00,BTC/USDT,8623.61,9065.00,8619.84,8830.52,417820.386,3680586288.10126,1303431
1588204800000,2020-04-30 0:00:00,BTC/USDT,8784.05,9479.77,8400.00,8624.76,944211.711,8437341148.39130,2329118
1588118400000,2020-04-29 0:00:00,BTC/USDT,7735.76,8988.66,7710.00,8784.20,871197.569,7297189826.77707,2033439
1588032000000,2020-04-28 0:00:00,BTC/USDT,7774.00,7780.00,7662.49,7735.75,217652.761,1679915193.12297,588167
1587945600000,2020-04-27 0:00:00,BTC/USDT,7693.63,7795.60,7623.98,7774.00,290336.169,2236759632.39633,755785
1587859200000,2020-04-26 0:00:00,BTC/USDT,7534.01,7709.57,7476.86,7694.17,269921.936,2052434573.88043,720885
1587772800000,2020-04-25 0:00:00,BTC/USDT,7504.62,7722.33,7433.00,7534.01,243266.807,1836251609.02060,645606
1587686400000,2020-04-24 0:00:00,BTC/USDT,7483.36,7612.91,7388.00,7504.11,278378.368,2091451737.76575,808016
1587600000000,2020-04-23 0:00:00,BTC/USDT,7120.06,7802.38,7020.00,7483.35,472510.047,3475717726.54963,1298970
1587513600000,2020-04-22 0:00:00,BTC/USDT,6838.00,7154.90,6812.57,7120.06,306482.163,2147460698.31218,926951
1587427200000,2020-04-21 0:00:00,BTC/USDT,6825.28,6940.00,6759.16,6838.00,288024.528,1972271576.59066,927606
1587340800000,2020-04-20 0:00:00,BTC/USDT,7118.04,7208.55,6735.95,6825.29,445104.981,3107676568.44843,1327875
1587254400000,2020-04-19 0:00:00,BTC/USDT,7242.49,7258.42,7055.00,7118.03,216975.114,1550386464.89985,687566
1587168000000,2020-04-18 0:00:00,BTC/USDT,7022.00,7290.00,7008.11,7242.42,225807.171,1616702892.39814,665801
1587081600000,2020-04-17 0:00:00,BTC/USDT,7098.15,7140.00,6981.00,7022.44,277339.601,1958075004.68818,815405
1586995200000,2020-04-16 0:00:00,BTC/USDT,6616.88,7190.92,6465.33,7098.15,559868.603,3869854829.89996,1570129
1586908800000,2020-04-15 0:00:00,BTC/USDT,6864.11,6929.00,6602.59,6616.89,281136.689,1902882417.25705,978500
1586822400000,2020-04-14 0:00:00,BTC/USDT,6834.01,6975.60,6751.00,6864.11,280445.427,1926255197.49405,1002761
1586736000000,2020-04-13 0:00:00,BTC/USDT,6900.19,6900.99,6558.00,6834.00,421954.773,2840095791.57115,1257602
1586649600000,2020-04-12 0:00:00,BTC/USDT,6874.17,7173.98,6775.66,6900.52,321594.822,2245397129.53634,960439
1586563200000,2020-04-11 0:00:00,BTC/USDT,6858.00,6944.28,6757.29,6874.18,224157.844,1535701119.55164,703329
1586476800000,2020-04-10 0:00:00,BTC/USDT,7278.83,7290.00,6741.00,6857.82,440148.453,3057722780.62013,1366733
1586390400000,2020-04-09 0:00:00,BTC/USDT,7357.15,7365.69,7105.98,7278.65,293638.581,2136691783.39294,844238
1586304000000,2020-04-08 0:00:00,BTC/USDT,7192.90,7417.83,7145.14,7357.66,332599.575,2426530950.31658,1007080
1586217600000,2020-04-07 0:00:00,BTC/USDT,7325.73,7457.00,7070.43,7192.90,419572.040,3065548691.90531,1075255
1586131200000,2020-04-06 0:00:00,BTC/USDT,6768.90,7370.00,6760.00,7325.73,461331.013,3269655313.60241,1279153
1586044800000,2020-04-05 0:00:00,BTC/USDT,6851.40,6893.44,6668.02,6768.90,239224.508,1622119002.66283,698862
1585958400000,2020-04-04 0:00:00,BTC/USDT,6729.80,7020.00,6629.99,6851.10,319849.757,2168134179.35285,918658
1585872000000,2020-04-03 0:00:00,BTC/USDT,6791.65,7049.11,6600.00,6729.80,411944.927,2809083862.31635,1074346
1585785600000,2020-04-02 0:00:00,BTC/USDT,6641.22,7290.00,6542.73,6791.63,531321.428,3604597593.43110,1382876
1585699200000,2020-04-01 0:00:00,BTC/USDT,6407.10,6693.00,6140.00,6641.51,390529.602,2470585503.92402,1158799
1585612800000,2020-03-31 0:00:00,BTC/USDT,6389.52,6516.63,6320.00,6407.10,262522.644,1689175318.59372,790788
1585526400000,2020-03-30 0:00:00,BTC/USDT,5876.27,6606.15,5850.00,6391.08,387321.998,2435748934.79350,1071219
1585440000000,2020-03-29 0:00:00,BTC/USDT,6231.81,6260.00,5857.60,5876.27,251335.919,1525085226.99231,695647
1585353600000,2020-03-28 0:00:00,BTC/USDT,6353.64,6354.74,6004.00,6230.95,341944.185,2120036125.18386,1008455
1585267200000,2020-03-27 0:00:00,BTC/USDT,6733.76,6840.00,6230.00,6353.64,258213.519,1715677661.94467,741333
1585180800000,2020-03-26 0:00:00,BTC/USDT,6673.57,6777.50,6500.00,6733.76,281245.628,1870132448.53115,808889
1585094400000,2020-03-25 0:00:00,BTC/USDT,6740.86,6960.71,6436.26,6673.41,400684.542,2667204859.27760,1046097
1585008000000,2020-03-24 0:00:00,BTC/USDT,6463.21,6840.00,6369.00,6741.33,437968.553,2903592538.87217,1114257
1584921600000,2020-03-23 0:00:00,BTC/USDT,5810.30,6619.90,5670.00,6463.84,489746.087,3012248578.73576,1193611
1584835200000,2020-03-22 0:00:00,BTC/USDT,6183.84,6408.91,5730.35,5810.17,391002.795,2379970465.43368,1072425
1584748800000,2020-03-21 0:00:00,BTC/USDT,6204.47,6457.17,5854.01,6183.69,387679.649,2387762770.11733,986672
1584662400000,2020-03-20 0:00:00,BTC/USDT,6159.41,6911.00,5650.00,6203.77,571898.016,3643186059.94639,1274738
1584576000000,2020-03-19 0:00:00,BTC/USDT,5389.94,6400.00,5246.50,6159.60,499391.190,2922169778.65964,1105378
1584489600000,2020-03-18 0:00:00,BTC/USDT,5306.42,5435.00,4982.75,5389.64,402005.703,2108477121.16380,915737
1584403200000,2020-03-17 0:00:00,BTC/USDT,5027.11,5529.98,4913.49,5307.38,429908.098,2271134947.39557,1054231
1584316800000,2020-03-16 0:00:00,BTC/USDT,5354.81,5361.26,4413.62,5026.26,621555.792,3043134893.44952,1445469
1584230400000,2020-03-15 0:00:00,BTC/USDT,5167.21,5954.47,5089.12,5357.32,356311.765,1916062699.25133,806813
1584144000000,2020-03-14 0:00:00,BTC/USDT,5569.84,5638.42,5040.00,5167.01,316242.586,1697439879.44057,778184
1584057600000,2020-03-13 0:00:00,BTC/USDT,4762.28,5971.00,3621.81,5570.26,935489.242,4777193239.09059,2491958
1583971200000,2020-03-12 0:00:00,BTC/USDT,7938.39,7969.00,4347.00,4764.65,784747.020,4935684191.16036,1559176
1583884800000,2020-03-11 0:00:00,BTC/USDT,7898.21,7988.00,7593.29,7938.39,220537.381,1724800753.69309,401429
1583798400000,2020-03-10 0:00:00,BTC/USDT,7932.45,8156.31,7733.00,7897.66,257068.702,2044527824.74198,480453
1583712000000,2020-03-09 0:00:00,BTC/USDT,8038.99,8182.31,7635.21,7932.15,334399.107,2627368283.37935,630254
1583625600000,2020-03-08 0:00:00,BTC/USDT,8895.62,8897.71,7997.70,8038.46,237407.028,2003492668.69928,443337
1583539200000,2020-03-07 0:00:00,BTC/USDT,9139.77,9204.00,8850.00,8897.18,125804.999,1135455550.23333,240352
1583452800000,2020-03-06 0:00:00,BTC/USDT,9062.62,9179.75,8994.14,9139.48,115011.583,1045435230.09336,226911
1583366400000,2020-03-05 0:00:00,BTC/USDT,8755.98,9172.30,8755.98,9062.81,161840.623,1458350448.94803,305604
1583280000000,2020-03-04 0:00:00,BTC/USDT,8765.00,8853.88,8669.23,8756.93,105462.120,923600039.89969,219177
1583193600000,2020-03-03 0:00:00,BTC/USDT,8919.70,8922.34,8657.41,8765.00,160123.605,1406716868.87184,331015
1583107200000,2020-03-02 0:00:00,BTC/USDT,8537.84,8972.00,8504.95,8919.70,160294.484,1405207928.76918,330286
1583020800000,2020-03-01 0:00:00,BTC/USDT,8532.50,8762.24,8409.00,8537.84,174332.916,1494294629.10932,346326
1582934400000,2020-02-29 0:00:00,BTC/USDT,8699.86,8799.83,8530.00,8531.98,103524.685,898160923.81681,217411
1582848000000,2020-02-28 0:00:00,BTC/USDT,8827.12,8908.86,8450.00,8699.57,196066.110,1698656157.08208,479621
1582761600000,2020-02-27 0:00:00,BTC/USDT,8793.96,8978.00,8533.90,8828.00,200638.488,1763578868.15436,447761
1582675200000,2020-02-26 0:00:00,BTC/USDT,9326.00,9384.00,8610.00,8792.22,267005.172,2409004404.57587,594555
1582588800000,2020-02-25 0:00:00,BTC/USDT,9662.88,9686.78,9247.00,9326.00,168641.725,1596316068.55609,370353
1582502400000,2020-02-24 0:00:00,BTC/USDT,9943.12,10000.00,9487.38,9662.95,157965.671,1535789024.65726,357670
1582416000000,2020-02-23 0:00:00,BTC/USDT,9658.95,10018.90,9657.00,9943.12,97134.358,959596142.38798,229104
1582329600000,2020-02-22 0:00:00,BTC/USDT,9681.39,9710.70,9565.00,9659.20,58419.547,563688224.30407,137989
1582243200000,2020-02-21 0:00:00,BTC/USDT,9601.51,9759.59,9547.00,9681.39,98954.288,957995037.55100,222939
1582156800000,2020-02-20 0:00:00,BTC/USDT,9593.31,9700.00,9382.59,9601.99,143105.587,1370467343.18510,340441
1582070400000,2020-02-19 0:00:00,BTC/USDT,10174.53,10286.00,9293.07,9593.65,187495.927,1861820032.84195,442535
1581984000000,2020-02-18 0:00:00,BTC/USDT,9716.00,10270.00,9598.00,10174.32,166119.369,1642320613.87592,398826
1581897600000,2020-02-17 0:00:00,BTC/USDT,9921.87,9971.00,9461.89,9716.00,185338.179,1795989784.48734,399493
1581811200000,2020-02-16 0:00:00,BTC/USDT,9914.31,10060.45,9626.64,9921.86,141547.956,1398906974.55862,321449
1581724800000,2020-02-15 0:00:00,BTC/USDT,10356.27,10389.75,9752.30,9914.99,152146.127,1533600988.37217,325934
1581638400000,2020-02-14 0:00:00,BTC/USDT,10240.02,10390.00,10123.37,10356.82,130975.746,1345001966.03801,267110
1581552000000,2020-02-13 0:00:00,BTC/USDT,10339.64,10540.00,10101.00,10239.63,213052.717,2192034973.13267,454247
1581465600000,2020-02-12 0:00:00,BTC/USDT,10230.74,10479.98,10229.71,10339.99,159674.258,1650500848.23864,336615
1581379200000,2020-02-11 0:00:00,BTC/USDT,9865.56,10409.96,9729.36,10229.06,190119.815,1906183204.95577,381836
1581292800000,2020-02-10 0:00:00,BTC/USDT,10167.37,10213.56,9750.00,9865.56,184242.737,1831546625.42966,333889
1581206400000,2020-02-09 0:00:00,BTC/USDT,9906.09,10184.34,9892.15,10167.38,143407.013,1446593331.85639,270733
1581120000000,2020-02-08 0:00:00,BTC/USDT,9821.52,9956.00,9680.55,9906.43,129267.269,1270369231.27298,238583
1581033600000,2020-02-07 0:00:00,BTC/USDT,9777.97,9900.00,9736.66,9821.52,129740.767,1272175090.89561,244078
1580947200000,2020-02-06 0:00:00,BTC/USDT,9630.00,9884.00,9550.00,9778.12,200556.367,1950865328.54665,366953
1580860800000,2020-02-05 0:00:00,BTC/USDT,9198.32,9799.08,9179.88,9630.00,212311.697,2014987376.43659,387332
1580774400000,2020-02-04 0:00:00,BTC/USDT,9300.63,9368.00,9105.00,9198.35,147843.902,1363688333.14538,282503
1580688000000,2020-02-03 0:00:00,BTC/USDT,9340.49,9647.61,9250.00,9300.64,159049.385,1491076833.73277,313233
1580601600000,2020-02-02 0:00:00,BTC/USDT,9392.99,9489.92,9160.01,9338.20,148402.977,1391948766.66181,285872
1580515200000,2020-02-01 0:00:00,BTC/USDT,9364.50,9477.76,9306.00,9392.74,109040.285,1024210862.88076,229569
1580428800000,2020-01-31 0:00:00,BTC/USDT,9525.67,9550.72,9220.00,9364.51,146644.026,1373298967.87264,266727
1580342400000,2020-01-30 0:00:00,BTC/USDT,9311.23,9599.00,9210.42,9525.67,190137.536,1789181440.43438,393732
1580256000000,2020-01-29 0:00:00,BTC/USDT,9399.72,9460.52,9242.00,9311.00,169460.643,1584974428.29945,338155
1580169600000,2020-01-28 0:00:00,BTC/USDT,8913.61,9436.06,8905.00,9398.98,244467.546,2222778105.27098,455985
1580083200000,2020-01-27 0:00:00,BTC/USDT,8611.21,9015.48,8565.00,8913.61,172235.328,1511064610.55725,359034
1579996800000,2020-01-26 0:00:00,BTC/USDT,8344.37,8624.45,8300.00,8611.21,117898.916,999306483.13926,218347
1579910400000,2020-01-25 0:00:00,BTC/USDT,8442.82,8455.00,8272.00,8344.64,96961.714,809079683.34699,186872
1579824000000,2020-01-24 0:00:00,BTC/USDT,8410.00,8528.00,8247.00,8441.96,144785.391,1217077351.53608,316370
1579737600000,2020-01-23 0:00:00,BTC/USDT,8684.47,8694.00,8326.00,8409.60,163407.064,1383035382.70483,335447
1579651200000,2020-01-22 0:00:00,BTC/USDT,8742.78,8820.00,8585.85,8684.57,94305.496,819676430.85578,180455
1579564800000,2020-01-21 0:00:00,BTC/USDT,8650.00,8790.10,8448.60,8742.43,107577.153,931932876.50871,200875
1579478400000,2020-01-20 0:00:00,BTC/USDT,8705.98,8750.37,8526.06,8650.00,125161.675,1083263125.12439,240897
1579392000000,2020-01-19 0:00:00,BTC/USDT,8925.00,9205.30,8440.91,8705.85,225314.525,1990403744.33708,444795
1579305600000,2020-01-18 0:00:00,BTC/USDT,8918.73,8995.00,8816.00,8925.00,114708.682,1021654832.44937,220520
1579219200000,2020-01-17 0:00:00,BTC/USDT,8724.99,9039.00,8680.00,8918.72,205717.686,1827760141.13558,390463
1579132800000,2020-01-16 0:00:00,BTC/USDT,8825.35,8868.21,8596.25,8725.08,167958.963,1460649456.34463,294579
1579046400000,2020-01-15 0:00:00,BTC/USDT,8825.00,8921.20,8570.52,8825.30,237633.837,2084078908.15777,435491
1578960000000,2020-01-14 0:00:00,BTC/USDT,8112.99,8893.00,8109.02,8825.00,290777.981,2496741836.26976,652920
1578873600000,2020-01-13 0:00:00,BTC/USDT,8186.22,8200.00,8053.78,8113.00,74581.364,604921759.06788,184440
1578787200000,2020-01-12 0:00:00,BTC/USDT,8020.58,8195.00,7956.28,8186.70,108629.964,881428055.68761,243290
1578700800000,2020-01-11 0:00:00,BTC/USDT,8207.20,8292.19,8003.87,8020.56,164741.715,1338581053.96550,354690
1578614400000,2020-01-10 0:00:00,BTC/USDT,7817.91,8210.62,7670.00,8207.09,253783.948,2013738849.92087,542054
1578528000000,2020-01-09 0:00:00,BTC/USDT,8059.77,8060.00,7750.01,7818.59,187263.143,1478591346.02358,362420
1578441600000,2020-01-08 0:00:00,BTC/USDT,8150.90,8468.42,7870.11,8059.84,321225.114,2644782835.79284,650971
1578355200000,2020-01-07 0:00:00,BTC/USDT,7757.74,8215.33,7733.00,8152.49,280809.162,2233372067.10005,526402
1578268800000,2020-01-06 0:00:00,BTC/USDT,7354.36,7808.65,7345.00,7757.39,168150.317,1272203777.30362,323625
1578182400000,2020-01-05 0:00:00,BTC/USDT,7350.54,7495.00,7303.00,7354.36,117765.972,874488521.38096,238905
1578096000000,2020-01-04 0:00:00,BTC/USDT,7341.60,7400.00,7269.21,7350.71,92586.033,678402363.73751,186349
1578009600000,2020-01-03 0:00:00,BTC/USDT,6962.34,7407.28,6863.44,7341.72,208493.458,1507313613.42952,409820
1577923200000,2020-01-02 0:00:00,BTC/USDT,7197.57,7209.59,6922.00,6962.04,115295.677,815627831.08338,224747
1577836800000,2020-01-01 0:00:00,BTC/USDT,7189.43,7260.43,7170.15,7197.57,56801.329,409678760.56957,101871
1577750400000,2019-12-31 0:00:00,BTC/USDT,7240.80,7319,7141,7189,89203.437,643792056.63886,157014
1577664000000,2019-12-30 0:00:00,BTC/USDT,7383.68,7400,7215.58,7240.43,94375.362,689435672.16509,174925
1577577600000,2019-12-29 0:00:00,BTC/USDT,7310.29,7527,7283.60,7383.67,102543.974,756943061.50809,186571
1577491200000,2019-12-28 0:00:00,BTC/USDT,7248.40,7359.15,7235,7311.48,91292.882,667101749.38177,156362
1577404800000,2019-12-27 0:00:00,BTC/USDT,7197.84,7270,7078.89,7248.40,112284.610,808407623.10806,211189
1577318400000,2019-12-26 0:00:00,BTC/USDT,7201.67,7438.80,7151,7197.46,133973.533,973097296.81580,246938
1577232000000,2019-12-25 0:00:00,BTC/USDT,7251.57,7267.63,7123.19,7201.45,96965.072,699094669.90656,174360
1577145600000,2019-12-24 0:00:00,BTC/USDT,7314.03,7434.55,7156.08,7252.04,149081.004,1087303262.61196,279760
1577059200000,2019-12-23 0:00:00,BTC/USDT,7502.92,7691,7262,7314.01,215298.787,1615203184.89148,431464
1576972800000,2019-12-22 0:00:00,BTC/USDT,7131.02,7517.61,7122,7502.92,129797.395,948741532.63742,278563
1576886400000,2019-12-21 0:00:00,BTC/USDT,7184.39,7185,7108,7131.01,44340.865,316691491.64633,99594
1576800000000,2019-12-20 0:00:00,BTC/USDT,7146.29,7217.08,7078.17,7184.39,86449.566,618061855.49459,179313
1576713600000,2019-12-19 0:00:00,BTC/USDT,7278.11,7367.87,7042.82,7146.29,158849.566,1136320673.87998,323697
1576627200000,2019-12-18 0:00:00,BTC/USDT,6618.96,7479.99,6427,7277.44,328489.593,2241615061.57224,675369
1576540800000,2019-12-17 0:00:00,BTC/USDT,6887.48,6940,6550,6618.96,166411.289,1119916913.96774,348899
1576454400000,2019-12-16 0:00:00,BTC/USDT,7115.45,7147.34,6831,6887.54,117597.890,823110567.19727,249488
1576368000000,2019-12-15 0:00:00,BTC/USDT,7060.79,7196,7004.77,7115,87933.233,623906287.16733,180924
1576281600000,2019-12-14 0:00:00,BTC/USDT,7252.98,7266.14,7007.86,7061.34,97837.512,697707778.24799,236813
1576195200000,2019-12-13 0:00:00,BTC/USDT,7194.08,7298,7190,7252.98,80178.833,580009722.04465,187255
1576108800000,2019-12-12 0:00:00,BTC/USDT,7206.78,7295.12,7080,7194.77,140594.105,1009269923.91096,304604
1576022400000,2019-12-11 0:00:00,BTC/USDT,7220.92,7267,7117.74,7205.77,97320.727,701421427.95292,224496
1575936000000,2019-12-10 0:00:00,BTC/USDT,7338.20,7403.71,7152,7220.98,126662.794,923135831.85705,294099
1575849600000,2019-12-09 0:00:00,BTC/USDT,7507.87,7676.48,7269.05,7337.49,136440.176,1017059787.60653,349478
1575763200000,2019-12-08 0:00:00,BTC/USDT,7487.19,7559.39,7376,7508.20,84380.338,631265923.89387,218684
1575676800000,2019-12-07 0:00:00,BTC/USDT,7521.13,7616.91,7467.44,7487.20,83208.782,625725539.42670,223129
1575590400000,2019-12-06 0:00:00,BTC/USDT,7384.66,7602.44,7295.73,7522.10,136218.707,1009056959.83042,367352
1575504000000,2019-12-05 0:00:00,BTC/USDT,7189.42,7480,7142.54,7384.99,176315.108,1291358111.12701,446089
1575417600000,2019-12-04 0:00:00,BTC/USDT,7290.85,7800,7070,7191,274879.481,2010415073.79885,593445
1575331200000,2019-12-03 0:00:00,BTC/USDT,7291.74,7404.42,7231.35,7290.86,84699.470,618921233.00419,233130
1575244800000,2019-12-02 0:00:00,BTC/USDT,7388,7416.75,7137.74,7291,143966.953,1049763091.44412,370901
1575158400000,2019-12-01 0:00:00,BTC/USDT,7541.08,7541.08,7222.29,7387.38,196291.252,1442570909.29430,500459
1575072000000,2019-11-30 0:00:00,BTC/USDT,7737.23,7800,7444.18,7542.93,141966.392,1081497211.80452,362290
1574985600000,2019-11-29 0:00:00,BTC/USDT,7417,7850,7394.57,7736.66,185819.186,1415257727.65399,481870
1574899200000,2019-11-28 0:00:00,BTC/USDT,7506.78,7643,7356,7415.79,175000.609,1314201480.28623,439167
1574812800000,2019-11-27 0:00:00,BTC/USDT,7149.97,7669.20,6850,7506.77,297842.994,2162938473.36819,787562
1574726400000,2019-11-26 0:00:00,BTC/USDT,7103.34,7340.06,7011.90,7150,193962.094,1384559257.54580,525112
1574640000000,2019-11-25 0:00:00,BTC/USDT,6899.77,7386.29,6510.19,7102.03,333987.914,2320368143.08612,926856
1574553600000,2019-11-24 0:00:00,BTC/USDT,7306.19,7324.92,6855.91,6900.86,183676.078,1303419525.39099,504021
1574467200000,2019-11-23 0:00:00,BTC/USDT,7261.89,7345.84,7073.38,7305.99,139643.311,1008592734.24347,378359
1574380800000,2019-11-22 0:00:00,BTC/USDT,7621.89,7765.03,6762.73,7262.72,371213.951,2688155961.25170,999166
1574294400000,2019-11-21 0:00:00,BTC/USDT,8094.57,8131.51,7432,7621.90,180289.189,1400628627.16021,412277
1574208000000,2019-11-20 0:00:00,BTC/USDT,8131.12,8230,8037.50,8094.05,87352.380,708540147.01943,241974
1574121600000,2019-11-19 0:00:00,BTC/USDT,8183.30,8212.87,8000,8131.70,110854.030,898778770.86044,294385
1574035200000,2019-11-18 0:00:00,BTC/USDT,8504.13,8504.71,8050,8183.26,123477.142,1028202469.94838,363313
1573948800000,2019-11-17 0:00:00,BTC/USDT,8491.18,8631,8355.78,8504.04,72152.266,614653043.32686,215149
1573862400000,2019-11-16 0:00:00,BTC/USDT,8473.30,8540.54,8435,8491.06,48657.040,412710046.69823,152747
1573776000000,2019-11-15 0:00:00,BTC/USDT,8642.47,8780,8380,8473.27,145602.497,1246865100.25388,368156
1573689600000,2019-11-14 0:00:00,BTC/USDT,8774.78,8798.06,8581.39,8642.25,87099.995,754801551.10366,225625
1573603200000,2019-11-13 0:00:00,BTC/USDT,8817.94,8838,8712,8774.76,58585.811,513537401.05586,163995
1573516800000,2019-11-12 0:00:00,BTC/USDT,8729.89,8889.06,8552.12,8817,107520.546,938793146.96562,287214
1573430400000,2019-11-11 0:00:00,BTC/USDT,9041.31,9072.91,8611.11,8728.93,113373.762,996043073.24061,324917
1573344000000,2019-11-10 0:00:00,BTC/USDT,8811.30,9187,8760,9041.31,91099.197,814629855.82619,245197
1573257600000,2019-11-09 0:00:00,BTC/USDT,8775.60,8878,8727,8811.15,66846.392,588949194.26502,183364
1573171200000,2019-11-08 0:00:00,BTC/USDT,9221.63,9259.30,8669.85,8775.03,151851.160,1355101393.82227,319405
1573084800000,2019-11-07 0:00:00,BTC/USDT,9344.29,9381.93,9091.20,9219.64,77389.569,714933248.83024,178691
1572998400000,2019-11-06 0:00:00,BTC/USDT,9313.10,9450,9259.48,9343.60,73767.911,689203217.44144,190226
1572912000000,2019-11-05 0:00:00,BTC/USDT,9395.47,9457.13,9164.33,9313.20,113738.226,1060847258.19057,276198
1572825600000,2019-11-04 0:00:00,BTC/USDT,9197.86,9550,9126.01,9395.46,90433.357,841596521.34874,248571
1572739200000,2019-11-03 0:00:00,BTC/USDT,9288.96,9366.69,9073,9197.88,75612.722,695623695.12204,257133
1572652800000,2019-11-02 0:00:00,BTC/USDT,9231.70,9375,9194.98,9287.80,56602.055,524748680.13959,163182
1572566400000,2019-11-01 0:00:00,BTC/USDT,9149.88,9280,9050.27,9231.01,87256.949,798942104.65699,237247
1572480000000,2019-10-31 0:00:00,BTC/USDT,9163.40,9438.64,8933,9150,98836.044,907028492.38510,247658
1572393600000,2019-10-30 0:00:00,BTC/USDT,9415.02,9418.65,8975.72,9165.30,98464.858,904505540.99763,233836
1572307200000,2019-10-29 0:00:00,BTC/USDT,9215.78,9569.10,9070,9415.02,124703.014,1169427308.33374,242823
1572220800000,2019-10-28 0:00:00,BTC/USDT,9534.37,9930.13,9156.03,9217.36,155599.975,1475693085.47329,279048
1572134400000,2019-10-27 0:00:00,BTC/USDT,9234.75,9803.83,9066.07,9533.32,163544.019,1551811193.38667,309972
1572048000000,2019-10-26 0:00:00,BTC/USDT,8650,10408.48,8626.89,9232.22,248161.161,2322814045.64929,503375
1571961600000,2019-10-25 0:00:00,BTC/USDT,7410.07,8800,7359,8650,165118.926,1351037936.49978,322189
1571875200000,2019-10-24 0:00:00,BTC/USDT,7465.18,7495.81,7337.44,7411.35,66719.534,495690565.11975,111756
1571788800000,2019-10-23 0:00:00,BTC/USDT,8020.68,8047.78,7172.76,7465,108484.139,828695587.22741,202487
1571702400000,2019-10-22 0:00:00,BTC/USDT,8201,8290,8000,8020.89,69506.880,568694788.53218,115709
